#Container_ID	Start_Node_ID	End_Node_ID	Order	Bottom Price	From	To	Release time	Due time	Expected transport time	Priority	Bid price	Transport Together?
926	84	972	717	13713	9	22	4	39	35	-1	13713	Free
927	305	992	718	13452	5	17	13	40	27	-1	15452	Free
928	283	997	719	13967	8	22	12	40	28	-1	15717	Free
929	127	950	720	13959	2	25	6	38	32	-1	14709	Free
930	127	1000	720	13959	2	25	6	40	34	-1	14209	Free
931	153	897	721	14901	3	22	7	36	29	-1	16401	Free
932	278	1000	722	14873	3	25	12	40	28	-1	16623	Free
933	32	842	723	13023	7	17	2	34	32	-1	13773	Free
934	209	894	724	14122	9	19	9	36	27	-1	16122	Free
935	59	742	725	14405	9	17	3	30	27	-1	16405	Free
936	59	817	725	14405	9	17	3	33	30	-1	15655	Free
937	153	870	726	13922	3	20	7	35	28	-1	15672	Free
938	58	872	727	13967	8	22	3	35	32	-1	14717	Free
939	108	818	728	13155	8	18	5	33	28	-1	14905	Free
940	159	922	729	13713	9	22	7	37	30	-1	14963	Free
941	159	847	729	13713	9	22	7	34	27	-1	15713	Free
942	53	842	730	14555	3	17	3	34	31	-1	15555	Free
943	59	847	731	13713	9	22	3	34	31	-1	14713	Free
944	255	944	732	14893	5	19	11	38	27	-1	16893	Free
945	308	994	733	13408	8	19	13	40	27	-1	15408	Free
946	30	873	734	13068	5	23	2	35	33	-1	13568	Free
947	30	748	734	13068	5	23	2	30	28	-1	14818	Free
948	109	899	735	13886	9	24	5	36	31	-1	14886	Free
949	33	796	736	13229	8	21	2	32	30	-1	14479	Free
950	202	997	737	14927	2	22	9	40	31	-1	15927	Free
951	102	945	738	13620	2	20	5	38	33	-1	14120	Free
952	126	899	739	13912	1	24	6	36	30	-1	15162	Free
953	126	949	739	13912	1	24	6	38	32	-1	14662	Free
954	107	1000	740	13326	7	25	5	40	35	-1	13326	Free
955	107	800	740	13326	7	25	5	32	27	-1	15326	Free
956	107	975	740	13326	7	25	5	39	34	-1	13576	Free
957	103	798	741	14916	3	23	5	32	27	-1	16916	Free
958	103	923	741	14916	3	23	5	37	32	-1	15666	Free
959	2	697	742	14927	2	22	1	28	27	-1	16927	Free
960	134	867	743	14405	9	17	6	35	29	-1	15905	Free
961	26	744	744	13869	1	19	2	30	28	-1	15619	Free
962	132	823	745	14994	7	23	6	33	27	-1	16994	Free
963	77	946	746	14931	2	21	4	38	34	-1	15181	Free
964	184	997	747	13713	9	22	8	40	32	-1	14463	Free
965	179	999	748	13282	4	24	8	40	32	-1	14032	Free
966	154	893	749	13428	4	18	7	36	29	-1	14928	Free
967	154	918	749	13428	4	18	7	37	30	-1	14678	Free
968	78	867	750	14555	3	17	4	35	31	-1	15555	Free
969	181	967	751	13511	6	17	8	39	31	-1	14511	Free
970	203	967	752	14555	3	17	9	39	30	-1	15805	Free
971	203	992	752	14555	3	17	9	40	31	-1	15555	Free
972	309	1000	753	14278	9	25	13	40	27	-1	16278	Free
973	51	867	754	14432	1	17	3	35	32	-1	15182	Free
974	84	772	755	13713	9	22	4	31	27	-1	15713	Free
975	84	797	755	13713	9	22	4	32	28	-1	15463	Free
976	84	972	755	13713	9	22	4	39	35	-1	13713	Free
977	205	895	756	13980	5	20	9	36	27	-1	15980	Free
978	52	846	757	14931	2	21	3	34	31	-1	15931	Free
979	52	796	757	14931	2	21	3	32	29	-1	16431	Free
980	133	925	758	13994	8	25	6	37	31	-1	14994	Free
981	132	968	759	14075	7	18	6	39	33	-1	14575	Free
982	58	874	760	13286	8	24	3	35	32	-1	14036	Free
983	6	819	761	14790	6	19	1	33	32	-1	15540	Free
984	6	769	761	14790	6	19	1	31	30	-1	16040	Free
985	153	995	762	13922	3	20	7	40	33	-1	14422	Free
986	153	845	762	13922	3	20	7	34	27	-1	15922	Free
987	107	875	763	13326	7	25	5	35	30	-1	14576	Free
988	28	900	764	14873	3	25	2	36	34	-1	15123	Free
989	28	875	764	14873	3	25	2	35	33	-1	15373	Free
990	76	899	765	13912	1	24	4	36	32	-1	14662	Free
991	76	974	765	13912	1	24	4	39	35	-1	13912	Free
992	158	972	766	13967	8	22	7	39	32	-1	14717	Free
993	226	998	767	13355	1	23	10	40	30	-1	14605	Free
994	205	920	768	13980	5	20	9	37	28	-1	15730	Free
995	55	892	769	13452	5	17	3	36	33	-1	13952	Free
996	55	792	769	13452	5	17	3	32	29	-1	14952	Free
997	52	897	770	14927	2	22	3	36	33	-1	15427	Free
998	131	870	771	14140	6	20	6	35	29	-1	15640	Free
999	53	818	772	13264	3	18	3	33	30	-1	14514	Free
1000	53	743	772	13264	3	18	3	30	27	-1	15264	Free
1001	230	1000	773	13151	5	25	10	40	30	-1	14401	Free
1002	1	800	774	13655	1	25	1	32	31	-1	14655	Free
1003	183	969	775	13408	8	19	8	39	31	-1	14408	Free
1004	183	944	776	13408	8	19	8	38	30	-1	14658	Free
1005	130	892	777	13452	5	17	6	36	30	-1	14702	Free
1006	207	974	778	14702	7	24	9	39	30	-1	15952	Free
1007	207	899	778	14702	7	24	9	36	27	-1	16702	Free
1008	9	767	779	14405	9	17	1	31	30	-1	15655	Free
1009	176	873	780	13355	1	23	8	35	27	-1	15355	Free
1010	2	692	781	13299	2	17	1	28	27	-1	15299	Free
1011	77	946	782	14931	2	21	4	38	34	-1	15181	Free
1012	106	974	783	13614	6	24	5	39	34	-1	13864	Free
1013	7	742	784	13023	7	17	1	30	29	-1	14523	Free
1014	76	973	785	13355	1	23	4	39	35	-1	13355	Free
1015	126	900	786	13655	1	25	6	36	30	-1	14905	Free
1016	27	847	787	14927	2	22	2	34	32	-1	15677	Free
1017	52	899	788	14998	2	24	3	36	33	-1	15498	Free
1018	76	772	789	13375	1	22	4	31	27	-1	15375	Free
1019	9	746	790	13225	9	21	1	30	29	-1	14725	Free
1020	131	848	791	14817	6	23	6	34	28	-1	16567	Free
1021	33	874	792	13286	8	24	2	35	33	-1	13786	Free
1022	1	868	793	13840	1	18	1	35	34	-1	14090	Free
1023	1	818	793	13840	1	18	1	33	32	-1	14590	Free
1024	52	893	794	13062	2	18	3	36	33	-1	13562	Free
1025	52	743	794	13062	2	18	3	30	27	-1	15062	Free
1026	201	970	795	13089	1	20	9	39	30	-1	14339	Free
1027	4	792	796	13767	4	17	1	32	31	-1	14767	Free
1028	180	971	797	13797	5	21	8	39	31	-1	14797	Free
1029	104	920	798	14687	4	20	5	37	32	-1	15437	Free
1030	128	848	799	14916	3	23	6	34	28	-1	16666	Free
1031	182	995	800	13835	7	20	8	40	32	-1	14585	Free
1032	54	869	801	14494	4	19	3	35	32	-1	15244	Free
1033	183	949	802	13286	8	24	8	38	30	-1	14536	Free
1034	256	994	803	14790	6	19	11	40	29	-1	16290	Free
1035	105	895	804	13980	5	20	5	36	31	-1	14980	Free
1036	208	973	805	13115	8	23	9	39	30	-1	14365	Free
1037	208	998	805	13115	8	23	9	40	31	-1	14115	Free
1038	5	900	806	13151	5	25	1	36	35	-1	13151	Free
1039	130	898	807	13068	5	23	6	36	30	-1	14318	Free
1040	130	848	807	13068	5	23	6	34	28	-1	14818	Free
1041	159	944	808	14122	9	19	7	38	31	-1	15122	Free
1042	159	969	808	14122	9	19	7	39	32	-1	14872	Free
1043	6	896	809	14904	6	21	1	36	35	-1	14904	Free
1044	234	1000	810	14278	9	25	10	40	30	-1	15528	Free
1045	234	925	810	14278	9	25	10	37	27	-1	16278	Free
1046	234	950	810	14278	9	25	10	38	28	-1	16028	Free
1047	1	821	811	14700	1	21	1	33	32	-1	15450	Free
1048	153	922	812	14901	3	22	7	37	30	-1	16151	Free
1049	153	997	812	14901	3	22	7	40	33	-1	15401	Free
1050	281	993	813	14903	6	18	12	40	28	-1	16653	Free
1051	201	943	814	13840	1	18	9	38	29	-1	15340	Free
1052	201	893	814	13840	1	18	9	36	27	-1	15840	Free
1053	227	950	815	13959	2	25	10	38	28	-1	15709	Free
1054	203	921	816	14005	3	21	9	37	28	-1	15755	Free
1055	56	896	817	14904	6	21	3	36	33	-1	15404	Free
1056	256	999	818	13614	6	24	11	40	29	-1	15114	Free
1057	4	697	819	14266	4	22	1	28	27	-1	16266	Free
1058	4	822	819	14266	4	22	1	33	32	-1	15016	Free
1059	4	797	819	14266	4	22	1	32	31	-1	15266	Free
1060	104	975	820	14312	4	25	5	39	34	-1	14562	Free
1061	127	1000	821	13959	2	25	6	40	34	-1	14209	Free
1062	184	994	822	14122	9	19	8	40	32	-1	14872	Free
1063	204	998	823	14117	4	23	9	40	31	-1	15117	Free
1064	204	973	823	14117	4	23	9	39	30	-1	15367	Free
1065	76	818	824	13840	1	18	4	33	29	-1	15340	Free
1066	131	875	825	13119	6	25	6	35	29	-1	14619	Free
1067	131	1000	825	13119	6	25	6	40	34	-1	13369	Free
1068	155	846	826	13797	5	21	7	34	27	-1	15797	Free
1069	33	918	827	13155	8	18	2	37	35	-1	13155	Free
1070	103	999	828	14452	3	24	5	40	35	-1	14452	Free
1071	53	893	829	13264	3	18	3	36	33	-1	13764	Free
1072	132	996	830	14387	7	21	6	40	34	-1	14637	Free
1073	56	871	831	14904	6	21	3	35	32	-1	15654	Free
1074	106	798	832	14817	6	23	5	32	27	-1	16817	Free
1075	176	1000	833	13655	1	25	8	40	32	-1	14405	Free
1076	54	819	834	14494	4	19	3	33	30	-1	15744	Free
1077	153	900	835	14873	3	25	7	36	29	-1	16373	Free
1078	153	849	836	14452	3	24	7	34	27	-1	16452	Free
1079	151	917	837	14432	1	17	7	37	30	-1	15682	Free
1080	151	967	837	14432	1	17	7	39	32	-1	15182	Free
1081	283	967	838	13295	8	17	12	39	27	-1	15295	Free
1082	55	823	839	13068	5	23	3	33	30	-1	14318	Free
1083	205	967	840	13452	5	17	9	39	30	-1	14702	Free
1084	1	721	841	14700	1	21	1	29	28	-1	16450	Free
1085	279	969	842	14494	4	19	12	39	27	-1	16494	Free
1086	184	999	843	13886	9	24	8	40	32	-1	14636	Free
1087	184	874	843	13886	9	24	8	35	27	-1	15886	Free
1088	252	967	844	13299	2	17	11	39	28	-1	15049	Free
1089	29	719	845	14494	4	19	2	29	27	-1	16494	Free
1090	29	744	845	14494	4	19	2	30	28	-1	16244	Free
1091	5	868	846	13060	5	18	1	35	34	-1	13310	Free
1092	201	897	847	13375	1	22	9	36	27	-1	15375	Free
1093	77	974	848	14998	2	24	4	39	35	-1	14998	Free
1094	208	897	849	13967	8	22	9	36	27	-1	15967	Free
1095	208	922	849	13967	8	22	9	37	28	-1	15717	Free
1096	56	945	850	14140	6	20	3	38	35	-1	14140	Free
1097	181	920	851	14140	6	20	8	37	29	-1	15640	Free
1098	29	818	852	13428	4	18	2	33	31	-1	14428	Free
1099	179	973	853	14117	4	23	8	39	31	-1	15117	Free
1100	28	749	854	14452	3	24	2	30	28	-1	16202	Free
1101	28	874	854	14452	3	24	2	35	33	-1	14952	Free
1102	278	971	855	14005	3	21	12	39	27	-1	16005	Free
1103	53	825	856	14873	3	25	3	33	30	-1	16123	Free
1104	33	875	857	13994	8	25	2	35	33	-1	14494	Free
1105	59	875	858	14278	9	25	3	35	32	-1	15028	Free
1106	76	875	859	13655	1	25	4	35	31	-1	14655	Free
1107	132	943	860	14075	7	18	6	38	32	-1	14825	Free
1108	129	892	861	13767	4	17	6	36	30	-1	15017	Free
1109	83	769	862	13408	8	19	4	31	27	-1	15408	Free
1110	182	971	863	14387	7	21	8	39	31	-1	15387	Free
1111	182	921	863	14387	7	21	8	37	29	-1	15887	Free
1112	81	799	864	13614	6	24	4	32	28	-1	15364	Free
1113	104	819	865	14494	4	19	5	33	28	-1	16244	Free
1114	108	994	866	13408	8	19	5	40	35	-1	13408	Free
1115	108	819	866	13408	8	19	5	33	28	-1	15158	Free
1116	202	925	867	13959	2	25	9	37	28	-1	15709	Free
1117	107	994	868	13339	7	19	5	40	35	-1	13339	Free
1118	82	947	869	13887	7	22	4	38	34	-1	14137	Free
1119	184	968	870	13548	9	18	8	39	31	-1	14548	Free
1120	32	818	871	14075	7	18	2	33	31	-1	15075	Free
1121	58	822	872	13967	8	22	3	33	30	-1	15217	Free
1122	57	850	873	13326	7	25	3	34	31	-1	14326	Free
1123	57	875	873	13326	7	25	3	35	32	-1	14076	Free
1124	34	844	874	14122	9	19	2	34	32	-1	14872	Free
1125	34	719	874	14122	9	19	2	29	27	-1	16122	Free
1126	103	846	875	14005	3	21	5	34	29	-1	15505	Free
1127	128	970	876	13922	3	20	6	39	33	-1	14422	Free
1128	59	767	877	14405	9	17	3	31	28	-1	16155	Free
1129	56	898	878	14817	6	23	3	36	33	-1	15317	Free
1130	56	873	878	14817	6	23	3	35	32	-1	15567	Free
1131	155	945	879	13980	5	20	7	38	31	-1	14980	Free
1132	27	796	880	14931	2	21	2	32	30	-1	16181	Free
1133	282	968	881	14075	7	18	12	39	27	-1	16075	Free
1134	34	768	882	13548	9	18	2	31	29	-1	15048	Free
1135	34	918	882	13548	9	18	2	37	35	-1	13548	Free
1136	80	895	883	13980	5	20	4	36	32	-1	14730	Free
1137	80	795	883	13980	5	20	4	32	28	-1	15730	Free
1138	183	925	884	13994	8	25	8	37	29	-1	15494	Free
1139	209	975	885	14278	9	25	9	39	30	-1	15528	Free
1140	129	821	886	14710	4	21	6	33	27	-1	16710	Free
1141	101	817	887	14432	1	17	5	33	28	-1	16182	Free
1142	131	892	888	13511	6	17	6	36	30	-1	14761	Free
1143	281	994	889	14790	6	19	12	40	28	-1	16540	Free
1144	101	793	890	13840	1	18	5	32	27	-1	15840	Free
1145	5	867	891	13452	5	17	1	35	34	-1	13702	Free
1146	34	744	892	14122	9	19	2	30	28	-1	15872	Free
1147	34	919	892	14122	9	19	2	37	35	-1	14122	Free
1148	53	824	893	14452	3	24	3	33	30	-1	15702	Free
1149	126	994	894	13869	1	19	6	40	34	-1	14119	Free
1150	126	869	894	13869	1	19	6	35	29	-1	15369	Free
1151	7	771	895	14387	7	21	1	31	30	-1	15637	Free
1152	33	917	896	13295	8	17	2	37	35	-1	13295	Free
1153	33	767	896	13295	8	17	2	31	29	-1	14795	Free
1154	59	821	897	13225	9	21	3	33	30	-1	14475	Free
1155	153	969	898	13026	3	19	7	39	32	-1	13776	Free
1156	153	844	898	13026	3	19	7	34	27	-1	15026	Free
1157	77	798	899	14579	2	23	4	32	28	-1	16329	Free
1158	77	948	899	14579	2	23	4	38	34	-1	14829	Free
1159	31	797	900	14682	6	22	2	32	30	-1	15932	Free
1160	31	822	900	14682	6	22	2	33	31	-1	15682	Free
1161	229	972	901	14266	4	22	10	39	29	-1	15766	Free
1162	228	994	902	13026	3	19	10	40	30	-1	14276	Free
1163	155	998	903	13068	5	23	7	40	33	-1	13568	Free
1164	155	848	903	13068	5	23	7	34	27	-1	15068	Free
1165	30	799	904	14686	5	24	2	32	30	-1	15936	Free
1166	131	895	905	14140	6	20	6	36	30	-1	15390	Free
1167	105	892	906	13452	5	17	5	36	31	-1	14452	Free
1168	109	945	907	13140	9	20	5	38	33	-1	13640	Free
1169	103	874	908	14452	3	24	5	35	30	-1	15702	Free
1170	254	1000	909	14312	4	25	11	40	29	-1	15812	Free
1171	254	950	909	14312	4	25	11	38	27	-1	16312	Free
1172	206	998	910	14817	6	23	9	40	31	-1	15817	Free
1173	154	894	911	14494	4	19	7	36	29	-1	15994	Free
1174	154	994	911	14494	4	19	7	40	33	-1	14994	Free
1175	126	919	912	13869	1	19	6	37	31	-1	14869	Free
1176	80	923	913	13068	5	23	4	37	33	-1	13568	Free
1177	76	774	914	13912	1	24	4	31	27	-1	15912	Free
1178	108	821	915	13229	8	21	5	33	28	-1	14979	Free
1179	179	897	916	14266	4	22	8	36	28	-1	16016	Free
1180	32	870	917	13835	7	20	2	35	33	-1	14335	Free
1181	104	892	918	13767	4	17	5	36	31	-1	14767	Free
1182	104	867	918	13767	4	17	5	35	30	-1	15017	Free
1183	156	996	919	14904	6	21	7	40	33	-1	15404	Free
1184	156	946	919	14904	6	21	7	38	31	-1	15904	Free
1185	156	871	919	14904	6	21	7	35	28	-1	16654	Free
1186	34	847	920	13713	9	22	2	34	32	-1	14463	Free
1187	34	822	920	13713	9	22	2	33	31	-1	14713	Free
1188	56	842	921	13511	6	17	3	34	31	-1	14511	Free
1189	84	850	922	14278	9	25	4	34	30	-1	15528	Free
1190	26	869	923	13869	1	19	2	35	33	-1	14369	Free
1191	156	922	924	14682	6	22	7	37	30	-1	15932	Free
1192	105	947	925	14738	5	22	5	38	33	-1	15238	Free
1193	158	975	926	13994	8	25	7	39	32	-1	14744	Free
1194	228	993	927	13264	3	18	10	40	30	-1	14514	Free
1195	27	824	928	14998	2	24	2	33	31	-1	15998	Free
1196	79	775	929	14312	4	25	4	31	27	-1	16312	Free
1197	26	872	930	13375	1	22	2	35	33	-1	13875	Free
1198	26	722	930	13375	1	22	2	29	27	-1	15375	Free
1199	207	923	931	14994	7	23	9	37	28	-1	16744	Free
1200	2	770	932	13620	2	20	1	31	30	-1	14870	Free
1201	277	1000	933	13959	2	25	12	40	28	-1	15709	Free
1202	33	896	934	13229	8	21	2	36	34	-1	13479	Free
1203	33	771	934	13229	8	21	2	31	29	-1	14729	Free
1204	4	770	935	14687	4	20	1	31	30	-1	15937	Free
1205	4	870	935	14687	4	20	1	35	34	-1	14937	Free
1206	231	971	936	14904	6	21	10	39	29	-1	16404	Free
1207	5	875	937	13151	5	25	1	35	34	-1	13401	Free
1208	184	995	938	13140	9	20	8	40	32	-1	13890	Free
1209	257	998	939	14994	7	23	11	40	29	-1	16494	Free
1210	130	846	940	13797	5	21	6	34	28	-1	15547	Free
1211	130	946	940	13797	5	21	6	38	32	-1	14547	Free
1212	130	921	940	13797	5	21	6	37	31	-1	14797	Free
1213	28	920	941	13922	3	20	2	37	35	-1	13922	Free
1214	52	917	942	13299	2	17	3	37	34	-1	13549	Free
1215	105	917	943	13452	5	17	5	37	32	-1	14202	Free
1216	209	995	944	13140	9	20	9	40	31	-1	14140	Free
1217	209	945	944	13140	9	20	9	38	29	-1	14640	Free
1218	127	998	945	14579	2	23	6	40	34	-1	14829	Free
1219	229	942	946	13767	4	17	10	38	28	-1	15517	Free
1220	229	917	946	13767	4	17	10	37	27	-1	15767	Free
1221	178	874	947	14452	3	24	8	35	27	-1	16452	Free
1222	227	999	948	14998	2	24	10	40	30	-1	16248	Free
1223	181	948	949	14817	6	23	8	38	30	-1	16067	Free
1224	181	973	949	14817	6	23	8	39	31	-1	15817	Free
1225	308	998	950	13115	8	23	13	40	27	-1	15115	Free
1226	53	950	951	14873	3	25	3	38	35	-1	14873	Free
1227	53	900	951	14873	3	25	3	36	33	-1	15373	Free
1228	57	772	952	13887	7	22	3	31	28	-1	15637	Free
1229	57	872	952	13887	7	22	3	35	32	-1	14637	Free
1230	57	822	952	13887	7	22	3	33	30	-1	15137	Free
1231	302	999	953	14998	2	24	13	40	27	-1	16998	Free
1232	131	823	954	14817	6	23	6	33	27	-1	16817	Free
1233	204	995	955	14687	4	20	9	40	31	-1	15687	Free
1234	158	947	956	13967	8	22	7	38	31	-1	14967	Free
1235	55	819	957	14893	5	19	3	33	30	-1	16143	Free
1236	55	894	957	14893	5	19	3	36	33	-1	15393	Free
1237	308	992	958	13295	8	17	13	40	27	-1	15295	Free
1238	77	872	959	14927	2	22	4	35	31	-1	15927	Free
1239	77	822	959	14927	2	22	4	33	29	-1	16427	Free
1240	29	819	960	14494	4	19	2	33	31	-1	15494	Free
1241	133	900	961	13994	8	25	6	36	30	-1	15244	Free
1242	309	994	962	14122	9	19	13	40	27	-1	16122	Free
1243	4	700	963	14312	4	25	1	28	27	-1	16312	Free
1244	80	819	964	14893	5	19	4	33	29	-1	16393	Free
1245	80	768	965	13060	5	18	4	31	27	-1	15060	Free
1246	53	794	966	13026	3	19	3	32	29	-1	14526	Free
1247	53	944	966	13026	3	19	3	38	35	-1	13026	Free
1248	309	999	967	13886	9	24	13	40	27	-1	15886	Free
1249	3	874	968	14452	3	24	1	35	34	-1	14702	Free
1250	3	699	968	14452	3	24	1	28	27	-1	16452	Free
1251	103	796	969	14005	3	21	5	32	27	-1	16005	Free
1252	5	748	970	13068	5	23	1	30	29	-1	14568	Free
1253	55	949	971	14686	5	24	3	38	35	-1	14686	Free
1254	128	897	972	14901	3	22	6	36	30	-1	16151	Free
1255	8	698	973	13115	8	23	1	28	27	-1	15115	Free
1256	8	798	973	13115	8	23	1	32	31	-1	14115	Free
1257	8	823	973	13115	8	23	1	33	32	-1	13865	Free
1258	52	745	974	13620	2	20	3	30	27	-1	15620	Free
1259	52	820	974	13620	2	20	3	33	30	-1	14870	Free
1260	151	975	975	13655	1	25	7	39	32	-1	14405	Free
1261	208	892	976	13295	8	17	9	36	27	-1	15295	Free
1262	208	917	976	13295	8	17	9	37	28	-1	15045	Free
1263	9	743	977	13548	9	18	1	30	29	-1	15048	Free
1264	228	943	978	13264	3	18	10	38	28	-1	15014	Free
1265	4	868	979	13428	4	18	1	35	34	-1	13678	Free
1266	84	975	980	14278	9	25	4	39	35	-1	14278	Free
1267	84	925	980	14278	9	25	4	37	33	-1	14778	Free
1268	84	875	980	14278	9	25	4	35	31	-1	15278	Free
1269	251	972	981	13375	1	22	11	39	28	-1	15125	Free
1270	251	947	981	13375	1	22	11	38	27	-1	15375	Free
1271	153	949	982	14452	3	24	7	38	31	-1	15452	Free
1272	154	868	983	13428	4	18	7	35	28	-1	15178	Free
1273	5	747	984	14738	5	22	1	30	29	-1	16238	Free
1274	102	999	985	14998	2	24	5	40	35	-1	14998	Free
1275	102	849	985	14998	2	24	5	34	29	-1	16498	Free
1276	256	994	986	14790	6	19	11	40	29	-1	16290	Free
1277	31	924	987	13614	6	24	2	37	35	-1	13614	Free
1278	31	874	987	13614	6	24	2	35	33	-1	14114	Free
1279	31	849	987	13614	6	24	2	34	32	-1	14364	Free
1280	54	925	988	14312	4	25	3	37	34	-1	14562	Free
1281	132	823	989	14994	7	23	6	33	27	-1	16994	Free
1282	259	942	990	14405	9	17	11	38	27	-1	16405	Free
1283	278	969	991	13026	3	19	12	39	27	-1	15026	Free
1284	79	969	992	14494	4	19	4	39	35	-1	14494	Free
1285	79	944	992	14494	4	19	4	38	34	-1	14744	Free
1286	227	967	993	13299	2	17	10	39	29	-1	14799	Free
1287	9	820	994	13140	9	20	1	33	32	-1	13890	Free
1288	53	846	995	14005	3	21	3	34	31	-1	15005	Free
1289	201	944	996	13869	1	19	9	38	29	-1	15369	Free
1290	27	743	997	13062	2	18	2	30	28	-1	14812	Free
1291	27	868	997	13062	2	18	2	35	33	-1	13562	Free
1292	27	843	997	13062	2	18	2	34	32	-1	13812	Free
1293	184	949	998	13886	9	24	8	38	30	-1	15136	Free
1294	131	947	999	14682	6	22	6	38	32	-1	15432	Free
1295	131	847	999	14682	6	22	6	34	28	-1	16432	Free
1296	131	972	999	14682	6	22	6	39	33	-1	15182	Free
1297	131	922	999	14682	6	22	6	37	31	-1	15682	Free
1298	53	873	1000	14916	3	23	3	35	32	-1	15666	Free
