#Container_ID	Start_Node_ID	End_Node_ID	Order	Bottom Price	From	To	Release time	Due time	Expected transport time	Priority	Bid price	Transport Together?
958	181	792	804	13511	6	17	8	32	24	3	14311	Free
959	231	819	805	14790	6	19	10	33	23	3	15990	Free
960	231	869	805	14790	6	19	10	35	25	3	15190	Free
961	276	821	806	14700	1	21	12	33	21	3	16700	Free
962	328	924	807	14452	3	24	14	37	23	3	15652	Free
963	251	920	808	13089	1	20	11	37	26	3	13089	Free
964	251	895	808	13089	1	20	11	36	25	3	13489	Free
965	182	845	809	13835	7	20	8	34	26	3	13835	Free
966	158	819	810	13408	8	19	7	33	26	3	13408	Free
967	158	744	810	13408	8	19	7	30	23	3	14608	Free
968	158	769	810	13408	8	19	7	31	24	3	14208	Free
969	301	943	811	13840	1	18	13	38	25	3	14240	Free
970	176	823	812	13355	1	23	8	33	25	3	13755	Free
971	308	947	813	13967	8	22	13	38	25	3	14367	Free
972	308	847	813	13967	8	22	13	34	21	3	15967	Free
973	151	724	814	13912	1	24	7	29	22	3	15512	Free
974	279	898	815	14117	4	23	12	36	24	3	14917	Free
975	106	717	816	13511	6	17	5	29	24	3	14311	Free
976	106	692	816	13511	6	17	5	28	23	3	14711	Free
977	253	824	817	14452	3	24	11	33	22	3	16052	Free
978	379	950	818	14312	4	25	16	38	22	3	15912	Free
979	352	920	819	13620	2	20	15	37	22	3	15220	Free
980	303	974	820	14452	3	24	13	39	26	3	14452	Free
981	104	724	821	13282	4	24	5	29	24	3	14082	Free
982	301	872	822	13375	1	22	13	35	22	3	14975	Free
983	309	842	823	14405	9	17	13	34	21	3	16405	Free
984	131	725	824	13119	6	25	6	29	23	3	14319	Free
985	131	675	824	13119	6	25	6	27	21	3	15119	Free
986	130	674	825	14686	5	24	6	27	21	3	16686	Free
987	203	770	826	13922	3	20	9	31	22	3	15522	Free
988	181	822	827	14682	6	22	8	33	25	3	15082	Free
989	80	668	828	13060	5	18	4	27	23	3	14260	Free
990	33	693	829	13155	8	18	2	28	26	3	13155	Free
991	33	668	829	13155	8	18	2	27	25	3	13555	Free
992	159	767	830	14405	9	17	7	31	24	3	15205	Free
993	84	750	831	14278	9	25	4	30	26	3	14278	Free
994	356	924	832	13614	6	24	15	37	22	3	15214	Free
995	129	699	833	13282	4	24	6	28	22	3	14882	Free
996	232	824	834	14702	7	24	10	33	23	3	15902	Free
997	232	874	834	14702	7	24	10	35	25	3	15102	Free
998	357	971	835	14387	7	21	15	39	24	3	15187	Free
999	180	749	836	14686	5	24	8	30	22	3	16286	Free
1000	52	674	837	14998	2	24	3	27	24	3	15798	Free
1001	106	675	838	13119	6	25	5	27	22	3	14719	Free
1002	78	693	839	13264	3	18	4	28	24	3	14064	Free
1003	34	599	840	13886	9	24	2	24	22	3	15486	Free
1004	34	674	840	13886	9	24	2	27	25	3	14286	Free
1005	56	595	841	14140	6	20	3	24	21	3	16140	Free
1006	56	720	841	14140	6	20	3	29	26	3	14140	Free
1007	354	943	842	13428	4	18	15	38	23	3	14628	Free
1008	407	944	843	13339	7	19	17	38	21	3	15339	Free
1009	232	897	844	13887	7	22	10	36	26	3	13887	Free
1010	232	822	844	13887	7	22	10	33	23	3	15087	Free
1011	454	992	845	13767	4	17	19	40	21	3	15767	Free
1012	205	767	846	13452	5	17	9	31	22	3	15052	Free
1013	254	897	847	14266	4	22	11	36	25	3	14666	Free
1014	203	769	848	13026	3	19	9	31	22	3	14626	Free
1015	203	819	848	13026	3	19	9	33	24	3	13826	Free
1016	106	698	849	14817	6	23	5	28	23	3	16017	Free
1017	277	844	850	13373	2	19	12	34	22	3	14973	Free
1018	426	970	851	13089	1	20	18	39	21	3	15089	Free
1019	109	697	852	13713	9	22	5	28	23	3	14913	Free
1020	205	747	853	14738	5	22	9	30	21	3	16738	Free
1021	305	970	854	13980	5	20	13	39	26	3	13980	Free
1022	307	867	855	13023	7	17	13	35	22	3	14623	Free
1023	307	942	855	13023	7	17	13	38	25	3	13423	Free
1024	4	549	856	13282	4	24	1	22	21	3	15282	Free
1025	4	624	856	13282	4	24	1	25	24	3	14082	Free
1026	280	942	857	13452	5	17	12	38	26	3	13452	Free
1027	306	844	858	14790	6	19	13	34	21	3	16790	Free
1028	306	894	858	14790	6	19	13	36	23	3	15990	Free
1029	277	948	859	14579	2	23	12	38	26	3	14579	Free
1030	183	722	860	13967	8	22	8	29	21	3	15967	Free
1031	52	721	861	14931	2	21	3	29	26	3	14931	Free
1032	333	867	862	13295	8	17	14	35	21	3	15295	Free
1033	155	724	863	14686	5	24	7	29	22	3	16286	Free
1034	309	917	864	14405	9	17	13	37	24	3	15205	Free
1035	154	699	865	13282	4	24	7	28	21	3	15282	Free
1036	154	724	865	13282	4	24	7	29	22	3	14882	Free
1037	458	992	866	13295	8	17	19	40	21	3	15295	Free
1038	54	672	867	14266	4	22	3	27	24	3	15066	Free
1039	81	667	868	13511	6	17	4	27	23	3	14711	Free
1040	326	900	869	13655	1	25	14	36	22	3	15255	Free
1041	405	946	870	13797	5	21	17	38	21	3	15797	Free
1042	253	823	871	14916	3	23	11	33	22	3	16516	Free
1043	309	919	872	14122	9	19	13	37	24	3	14922	Free
1044	328	950	873	14873	3	25	14	38	24	3	15673	Free
1045	57	595	874	13835	7	20	3	24	21	3	15835	Free
1046	9	619	875	14122	9	19	1	25	24	3	14922	Free
1047	303	950	876	14873	3	25	13	38	25	3	15273	Free
1048	377	975	877	13959	2	25	16	39	23	3	15159	Free
1049	378	996	878	14005	3	21	16	40	24	3	14805	Free
1050	254	792	879	13767	4	17	11	32	21	3	15767	Free
1051	254	892	879	13767	4	17	11	36	25	3	14167	Free
1052	183	844	880	13408	8	19	8	34	26	3	13408	Free
1053	6	667	881	13511	6	17	1	27	26	3	13511	Free
1054	6	592	881	13511	6	17	1	24	23	3	14711	Free
1055	357	995	882	13835	7	20	15	40	25	3	14235	Free
1056	128	700	883	14873	3	25	6	28	22	3	16473	Free
1057	258	872	884	13967	8	22	11	35	24	3	14767	Free
1058	33	600	885	13994	8	25	2	24	22	3	15594	Free
1059	54	717	886	13767	4	17	3	29	26	3	13767	Free
1060	181	742	887	13511	6	17	8	30	22	3	15111	Free
1061	181	792	887	13511	6	17	8	32	24	3	14311	Free
1062	381	943	888	14903	6	18	16	38	22	3	16503	Free
1063	209	872	889	13713	9	22	9	35	26	3	13713	Free
1064	259	917	890	14405	9	17	11	37	26	3	14405	Free
1065	381	948	891	14817	6	23	16	38	22	3	16417	Free
1066	130	767	892	13452	5	17	6	31	25	3	13852	Free
1067	130	742	892	13452	5	17	6	30	24	3	14252	Free
1068	205	823	893	13068	5	23	9	33	24	3	13868	Free
1069	333	972	894	13967	8	22	14	39	25	3	14367	Free
1070	107	769	895	13339	7	19	5	31	26	3	13339	Free
1071	205	769	896	14893	5	19	9	31	22	3	16493	Free
1072	184	745	897	13140	9	20	8	30	22	3	14740	Free
1073	104	743	898	13428	4	18	5	30	25	3	13828	Free
1074	31	623	899	14817	6	23	2	25	23	3	16017	Free
1075	228	797	900	14901	3	22	10	32	22	3	16501	Free
1076	353	944	901	13026	3	19	15	38	23	3	14226	Free
1077	353	894	901	13026	3	19	15	36	21	3	15026	Free
1078	28	698	902	14916	3	23	2	28	26	3	14916	Free
1079	307	842	903	13023	7	17	13	34	21	3	15023	Free
1080	27	597	904	14927	2	22	2	24	22	3	16527	Free
1081	152	694	905	13373	2	19	7	28	21	3	15373	Free
1082	227	800	906	13959	2	25	10	32	22	3	15559	Free
1083	309	874	907	13886	9	24	13	35	22	3	15486	Free
1084	109	717	908	14405	9	17	5	29	24	3	15205	Free
1085	427	997	909	14927	2	22	18	40	22	3	16527	Free
1086	281	822	910	14682	6	22	12	33	21	3	16682	Free
1087	281	897	910	14682	6	22	12	36	24	3	15482	Free
1088	4	618	911	13428	4	18	1	25	24	3	14228	Free
1089	177	845	912	13620	2	20	8	34	26	3	13620	Free
1090	355	895	913	13980	5	20	15	36	21	3	15980	Free
1091	57	675	914	13326	7	25	3	27	24	3	14126	Free
1092	181	768	915	14903	6	18	8	31	23	3	16103	Free
1093	132	698	916	14994	7	23	6	28	22	3	16594	Free
1094	132	673	916	14994	7	23	6	27	21	3	16994	Free
1095	331	899	917	13614	6	24	14	36	22	3	15214	Free
1096	331	924	917	13614	6	24	14	37	23	3	14814	Free
1097	52	725	918	13959	2	25	3	29	26	3	13959	Free
1098	156	725	919	13119	6	25	7	29	22	3	14719	Free
1099	53	675	920	14873	3	25	3	27	24	3	15673	Free
1100	327	967	921	13299	2	17	14	39	25	3	13699	Free
1101	207	794	922	13339	7	19	9	32	23	3	14539	Free
1102	404	943	923	13428	4	18	17	38	21	3	15428	Free
1103	132	793	924	14075	7	18	6	32	26	3	14075	Free
1104	30	567	925	13452	5	17	2	23	21	3	15452	Free
1105	31	693	926	14903	6	18	2	28	26	3	14903	Free
1106	56	697	927	14682	6	22	3	28	25	3	15082	Free
1107	402	972	928	14927	2	22	17	39	22	3	16527	Free
1108	402	947	928	14927	2	22	17	38	21	3	16927	Free
1109	28	668	929	13264	3	18	2	27	25	3	13664	Free
1110	8	544	930	13408	8	19	1	22	21	3	15408	Free
1111	103	696	931	14005	3	21	5	28	23	3	15205	Free
1112	179	800	932	14312	4	25	8	32	24	3	15112	Free
1113	84	646	933	13225	9	21	4	26	22	3	14825	Free
1114	84	671	933	13225	9	21	4	27	23	3	14425	Free
1115	457	992	934	13023	7	17	19	40	21	3	15023	Free
1116	206	842	935	13511	6	17	9	34	25	3	13911	Free
1117	206	742	935	13511	6	17	9	30	21	3	15511	Free
1118	83	671	936	13229	8	21	4	27	23	3	14429	Free
1119	28	695	937	13922	3	20	2	28	26	3	13922	Free
1120	28	595	937	13922	3	20	2	24	22	3	15522	Free
1121	351	924	938	13912	1	24	15	37	22	3	15512	Free
1122	102	721	939	14931	2	21	5	29	24	3	15731	Free
1123	108	674	940	13286	8	24	5	27	22	3	14886	Free
1124	228	773	941	14916	3	23	10	31	21	3	16916	Free
1125	228	798	941	14916	3	23	10	32	22	3	16516	Free
1126	84	620	942	13140	9	20	4	25	21	3	15140	Free
1127	101	696	943	14700	1	21	5	28	23	3	15900	Free
1128	382	968	944	14075	7	18	16	39	23	3	15275	Free
1129	105	743	945	13060	5	18	5	30	25	3	13460	Free
1130	105	750	946	13151	5	25	5	30	25	3	13551	Free
1131	105	675	946	13151	5	25	5	27	22	3	14751	Free
1132	378	975	947	14873	3	25	16	39	23	3	16073	Free
1133	378	925	947	14873	3	25	16	37	21	3	16873	Free
1134	53	669	948	13026	3	19	3	27	24	3	13826	Free
1135	105	668	949	13060	5	18	5	27	22	3	14660	Free
1136	129	667	950	13767	4	17	6	27	21	3	15767	Free
1137	159	695	951	13140	9	20	7	28	21	3	15140	Free
1138	159	795	951	13140	9	20	7	32	25	3	13540	Free
1139	101	718	952	13840	1	18	5	29	24	3	14640	Free
1140	101	750	953	13655	1	25	5	30	25	3	14055	Free
1141	382	942	954	13023	7	17	16	38	22	3	14623	Free
1142	259	873	955	14566	9	23	11	35	24	3	15366	Free
1143	277	924	956	14998	2	24	12	37	25	3	15398	Free
1144	1	672	957	13375	1	22	1	27	26	3	13375	Free
1145	105	744	958	14893	5	19	5	30	25	3	15293	Free
1146	1	544	959	13869	1	19	1	22	21	3	15869	Free
1147	379	948	960	14117	4	23	16	38	22	3	15717	Free
1148	379	923	960	14117	4	23	16	37	21	3	16117	Free
1149	432	972	961	13887	7	22	18	39	21	3	15887	Free
1150	128	771	962	14005	3	21	6	31	25	3	14405	Free
1151	227	767	963	13299	2	17	10	31	21	3	15299	Free
1152	303	942	964	14555	3	17	13	38	25	3	14955	Free
1153	78	749	965	14452	3	24	4	30	26	3	14452	Free
1154	457	997	966	13887	7	22	19	40	21	3	15887	Free
1155	382	994	967	13339	7	19	16	40	24	3	14139	Free
1156	382	969	967	13339	7	19	16	39	23	3	14539	Free
1157	376	970	968	13089	1	20	16	39	23	3	14289	Free
1158	376	920	968	13089	1	20	16	37	21	3	15089	Free
1159	406	994	969	14790	6	19	17	40	23	3	15990	Free
1160	176	774	970	13912	1	24	8	31	23	3	15112	Free
1161	176	799	970	13912	1	24	8	32	24	3	14712	Free
1162	208	769	971	13408	8	19	9	31	22	3	15008	Free
1163	176	717	972	14432	1	17	8	29	21	3	16432	Free
1164	404	999	973	13282	4	24	17	40	23	3	14482	Free
1165	308	942	974	13295	8	17	13	38	25	3	13695	Free
1166	255	898	975	13068	5	23	11	36	25	3	13468	Free
1167	255	923	975	13068	5	23	11	37	26	3	13068	Free
1168	205	845	976	13980	5	20	9	34	25	3	14380	Free
1169	205	795	976	13980	5	20	9	32	23	3	15180	Free
1170	52	718	977	13062	2	18	3	29	26	3	13062	Free
1171	303	892	978	14555	3	17	13	36	23	3	15755	Free
1172	27	646	979	14931	2	21	2	26	24	3	15731	Free
1173	284	822	980	13713	9	22	12	33	21	3	15713	Free
1174	355	993	981	13060	5	18	15	40	25	3	13460	Free
1175	158	774	982	13286	8	24	7	31	24	3	14086	Free
1176	156	771	983	14904	6	21	7	31	24	3	15704	Free
1177	79	698	984	14117	4	23	4	28	24	3	14917	Free
1178	156	820	985	14140	6	20	7	33	26	3	14140	Free
1179	156	720	985	14140	6	20	7	29	22	3	15740	Free
1180	401	974	986	13912	1	24	17	39	22	3	15512	Free
1181	78	723	987	14916	3	23	4	29	25	3	15316	Free
1182	202	875	988	13959	2	25	9	35	26	3	13959	Free
1183	406	971	989	14904	6	21	17	39	22	3	16504	Free
1184	359	973	990	14566	9	23	15	39	24	3	15366	Free
1185	283	922	991	13967	8	22	12	37	25	3	14367	Free
1186	284	921	992	13225	9	21	12	37	25	3	13625	Free
1187	301	967	993	14432	1	17	13	39	26	3	14432	Free
1188	6	624	994	13614	6	24	1	25	24	3	14414	Free
1189	252	897	995	14927	2	22	11	36	25	3	15327	Free
1190	252	922	995	14927	2	22	11	37	26	3	14927	Free
1191	426	970	996	13089	1	20	18	39	21	3	15089	Free
1192	155	718	997	13060	5	18	7	29	22	3	14660	Free
1193	56	646	998	14904	6	21	3	26	23	3	16104	Free
1194	233	822	999	13967	8	22	10	33	23	3	15167	Free
1195	105	748	1000	13068	5	23	5	30	25	3	13468	Free
