#Container_ID	Start_Node_ID	End_Node_ID	Order	Bottom Price	From	To	Release time	Due time	Expected transport time	Priority	Bid price	Transport Together?
926	278	770	734	13922	3	20	12	31	19	5	14322	Yes
927	406	819	735	14790	6	19	17	33	16	5	16390	Yes
928	481	942	736	13511	6	17	20	38	18	5	14311	Yes
929	482	919	737	13339	7	19	20	37	17	5	14539	Yes
930	482	994	737	13339	7	19	20	40	20	5	13339	Yes
931	103	575	738	14873	3	25	5	23	18	5	15673	Yes
932	379	897	739	14266	4	22	16	36	20	5	14266	Yes
933	379	847	739	14266	4	22	16	34	18	5	15066	Yes
934	6	470	740	14140	6	20	1	19	18	5	14940	Yes
935	131	594	741	14790	6	19	6	24	18	5	15590	Yes
936	131	544	741	14790	6	19	6	22	16	5	16390	Yes
937	55	546	742	13797	5	21	3	22	19	5	14197	Yes
938	204	596	743	14710	4	21	9	24	15	5	16710	Yes
939	306	717	744	13511	6	17	13	29	16	5	15111	Yes
940	602	995	745	13620	2	20	25	40	15	5	15620	Yes
941	284	720	746	13140	9	20	12	29	17	5	14340	Yes
942	103	518	747	13264	3	18	5	21	16	5	14864	Yes
943	103	493	747	13264	3	18	5	20	15	5	15264	Yes
944	402	895	748	13620	2	20	17	36	19	5	14020	Yes
945	134	645	749	13140	9	20	6	26	20	5	13140	Yes
946	108	519	750	13408	8	19	5	21	16	5	15008	Yes
947	1	450	751	13655	1	25	1	18	17	5	14855	Yes
948	459	967	752	14405	9	17	19	39	20	5	14405	Yes
949	130	595	753	13980	5	20	6	24	18	5	14780	Yes
950	459	871	754	13225	9	21	19	35	16	5	14825	Yes
951	459	971	754	13225	9	21	19	39	20	5	13225	Yes
952	159	595	755	13140	9	20	7	24	17	5	14340	Yes
953	176	618	756	13840	1	18	8	25	17	5	15040	Yes
954	176	693	756	13840	1	18	8	28	20	5	13840	Yes
955	176	593	756	13840	1	18	8	24	16	5	15440	Yes
956	553	996	757	14005	3	21	23	40	17	5	15205	Yes
957	604	994	758	14494	4	19	25	40	15	5	16494	Yes
958	333	744	759	13408	8	19	14	30	16	5	15008	Yes
959	58	520	760	13774	8	20	3	21	18	5	14574	Yes
960	30	448	761	13068	5	23	2	18	16	5	14668	Yes
961	54	518	762	13428	4	18	3	21	18	5	14228	Yes
962	229	718	763	13428	4	18	10	29	19	5	13828	Yes
963	129	624	764	13282	4	24	6	25	19	5	13682	Yes
964	129	599	764	13282	4	24	6	24	18	5	14082	Yes
965	55	524	765	14686	5	24	3	21	18	5	15486	Yes
966	532	970	766	13835	7	20	22	39	17	5	15035	Yes
967	152	621	767	14931	2	21	7	25	18	5	15731	Yes
968	126	642	768	14432	1	17	6	26	20	5	14432	Yes
969	401	892	769	14432	1	17	17	36	19	5	14832	Yes
970	507	895	770	13835	7	20	21	36	15	5	15835	Yes
971	427	825	771	13959	2	25	18	33	15	5	15959	Yes
972	427	925	771	13959	2	25	18	37	19	5	14359	Yes
973	332	717	772	13023	7	17	14	29	15	5	15023	Yes
974	54	574	773	13282	4	24	3	23	20	5	13282	Yes
975	432	868	774	14075	7	18	18	35	17	5	15275	Yes
976	579	967	775	13767	4	17	24	39	15	5	15767	Yes
977	333	770	776	13774	8	20	14	31	17	5	14974	Yes
978	453	874	777	14452	3	24	19	35	16	5	16052	Yes
979	453	974	777	14452	3	24	19	39	20	5	14452	Yes
980	353	774	778	14452	3	24	15	31	16	5	16052	Yes
981	431	825	779	13119	6	25	18	33	15	5	15119	Yes
982	431	950	779	13119	6	25	18	38	20	5	13119	Yes
983	352	821	780	14931	2	21	15	33	18	5	15731	Yes
984	358	750	781	13994	8	25	15	30	15	5	15994	Yes
985	358	800	781	13994	8	25	15	32	17	5	15194	Yes
986	408	793	782	13155	8	18	17	32	15	5	15155	Yes
987	277	725	783	13959	2	25	12	29	17	5	15159	Yes
988	331	722	784	14682	6	22	14	29	15	5	16682	Yes
989	301	819	785	13869	1	19	13	33	20	5	13869	Yes
990	432	944	786	13339	7	19	18	38	20	5	13339	Yes
991	432	919	786	13339	7	19	18	37	19	5	13739	Yes
992	204	642	787	13767	4	17	9	26	17	5	14967	Yes
993	303	699	788	14452	3	24	13	28	15	5	16452	Yes
994	303	749	788	14452	3	24	13	30	17	5	15652	Yes
995	153	569	789	13026	3	19	7	23	16	5	14626	Yes
996	153	644	789	13026	3	19	7	26	19	5	13426	Yes
997	451	870	790	13089	1	20	19	35	16	5	14689	Yes
998	280	768	791	13060	5	18	12	31	19	5	13460	Yes
999	280	793	791	13060	5	18	12	32	20	5	13060	Yes
1000	380	767	792	13452	5	17	16	31	15	5	15452	Yes
1001	456	972	793	14682	6	22	19	39	20	5	14682	Yes
1002	456	897	793	14682	6	22	19	36	17	5	15882	Yes
1003	456	872	793	14682	6	22	19	35	16	5	16282	Yes
1004	554	942	794	13767	4	17	23	38	15	5	15767	Yes
1005	79	543	795	13428	4	18	4	22	18	5	14228	Yes
1006	328	722	796	14901	3	22	14	29	15	5	16901	Yes
1007	328	847	796	14901	3	22	14	34	20	5	14901	Yes
1008	507	968	797	14075	7	18	21	39	18	5	14875	Yes
1009	507	893	797	14075	7	18	21	36	15	5	16075	Yes
1010	507	943	797	14075	7	18	21	38	17	5	15275	Yes
1011	201	721	798	14700	1	21	9	29	20	5	14700	Yes
1012	184	598	799	14566	9	23	8	24	16	5	16166	Yes
1013	302	744	800	13373	2	19	13	30	17	5	14573	Yes
1014	332	724	801	14702	7	24	14	29	15	5	16702	Yes
1015	332	799	801	14702	7	24	14	32	18	5	15502	Yes
1016	355	792	802	13452	5	17	15	32	17	5	14652	Yes
1017	401	874	803	13912	1	24	17	35	18	5	14712	Yes
1018	384	870	804	13140	9	20	16	35	19	5	13540	Yes
1019	81	522	805	14682	6	22	4	21	17	5	15882	Yes
1020	581	968	806	14903	6	18	24	39	15	5	16903	Yes
1021	158	543	807	13155	8	18	7	22	15	5	15155	Yes
1022	54	542	808	13767	4	17	3	22	19	5	14167	Yes
1023	107	571	809	14387	7	21	5	23	18	5	15187	Yes
1024	76	548	810	13355	1	23	4	22	18	5	14155	Yes
1025	605	999	811	14686	5	24	25	40	15	5	16686	Yes
1026	558	970	812	13774	8	20	23	39	16	5	15374	Yes
1027	55	475	813	13151	5	25	3	19	16	5	14751	Yes
1028	431	920	814	14140	6	20	18	37	19	5	14540	Yes
1029	584	997	815	13713	9	22	24	40	16	5	15313	Yes
1030	126	618	816	13840	1	18	6	25	19	5	14240	Yes
1031	259	649	817	13886	9	24	11	26	15	5	15886	Yes
1032	129	522	818	14266	4	22	6	21	15	5	16266	Yes
1033	127	642	819	13299	2	17	6	26	20	5	13299	Yes
1034	105	575	820	13151	5	25	5	23	18	5	13951	Yes
1035	384	821	821	13225	9	21	16	33	17	5	14425	Yes
1036	384	871	821	13225	9	21	16	35	19	5	13625	Yes
1037	429	943	822	13428	4	18	18	38	20	5	13428	Yes
1038	577	973	823	14579	2	23	24	39	15	5	16579	Yes
1039	576	994	824	13869	1	19	24	40	16	5	15469	Yes
1040	407	920	825	13835	7	20	17	37	20	5	13835	Yes
1041	407	820	825	13835	7	20	17	33	16	5	15435	Yes
1042	302	697	826	14927	2	22	13	28	15	5	16927	Yes
1043	302	772	826	14927	2	22	13	31	18	5	15727	Yes
1044	2	424	827	14998	2	24	1	17	16	5	16598	Yes
1045	129	599	828	13282	4	24	6	24	18	5	14082	Yes
1046	129	624	828	13282	4	24	6	25	19	5	13682	Yes
1047	276	718	829	13840	1	18	12	29	17	5	15040	Yes
1048	477	997	830	14927	2	22	20	40	20	5	14927	Yes
1049	330	820	831	13980	5	20	14	33	19	5	14380	Yes
1050	330	770	831	13980	5	20	14	31	17	5	15180	Yes
1051	330	845	831	13980	5	20	14	34	20	5	13980	Yes
1052	7	499	832	14702	7	24	1	20	19	5	15102	Yes
1053	558	945	833	13774	8	20	23	38	15	5	15774	Yes
1054	402	896	834	14931	2	21	17	36	19	5	15331	Yes
1055	454	971	835	14710	4	21	19	39	20	5	14710	Yes
1056	229	697	836	14266	4	22	10	28	18	5	15066	Yes
1057	528	969	837	13026	3	19	22	39	17	5	14226	Yes
1058	528	944	837	13026	3	19	22	38	16	5	14626	Yes
1059	583	992	838	13295	8	17	24	40	16	5	14895	Yes
1060	433	946	839	13229	8	21	18	38	20	5	13229	Yes
1061	583	994	840	13408	8	19	24	40	16	5	15008	Yes
1062	357	874	841	14702	7	24	15	35	20	5	14702	Yes
1063	357	849	841	14702	7	24	15	34	19	5	15102	Yes
1064	552	972	842	14927	2	22	23	39	16	5	16527	Yes
1065	552	997	842	14927	2	22	23	40	17	5	16127	Yes
1066	308	719	843	13408	8	19	13	29	16	5	15008	Yes
1067	308	694	843	13408	8	19	13	28	15	5	15408	Yes
1068	29	497	844	14266	4	22	2	20	18	5	15066	Yes
1069	152	619	845	13373	2	19	7	25	18	5	14173	Yes
1070	459	918	846	13548	9	18	19	37	18	5	14348	Yes
1071	483	973	847	13115	8	23	20	39	19	5	13515	Yes
1072	6	474	848	13614	6	24	1	19	18	5	14414	Yes
1073	582	973	849	14994	7	23	24	39	15	5	16994	Yes
1074	379	794	850	14494	4	19	16	32	16	5	16094	Yes
1075	257	767	851	13023	7	17	11	31	20	5	13023	Yes
1076	257	742	851	13023	7	17	11	30	19	5	13423	Yes
1077	31	470	852	14140	6	20	2	19	17	5	15340	Yes
1078	31	545	852	14140	6	20	2	22	20	5	14140	Yes
1079	430	821	853	13797	5	21	18	33	15	5	15797	Yes
1080	27	468	854	13062	2	18	2	19	17	5	14262	Yes
1081	531	942	855	13511	6	17	22	38	16	5	15111	Yes
1082	277	773	856	14579	2	23	12	31	19	5	14979	Yes
1083	251	749	857	13912	1	24	11	30	19	5	14312	Yes
1084	52	569	858	13373	2	19	3	23	20	5	13373	Yes
1085	428	823	859	14916	3	23	18	33	15	5	16916	Yes
1086	257	673	860	14994	7	23	11	27	16	5	16594	Yes
1087	501	900	861	13655	1	25	21	36	15	5	15655	Yes
1088	6	424	862	13614	6	24	1	17	16	5	15214	Yes
1089	431	922	863	14682	6	22	18	37	19	5	15082	Yes
1090	431	872	863	14682	6	22	18	35	17	5	15882	Yes
1091	208	697	864	13967	8	22	9	28	19	5	14367	Yes
1092	408	794	865	13408	8	19	17	32	15	5	15408	Yes
1093	457	917	866	13023	7	17	19	37	18	5	13823	Yes
1094	329	796	867	14710	4	21	14	32	18	5	15510	Yes
1095	134	544	868	14122	9	19	6	22	16	5	15722	Yes
1096	357	846	869	14387	7	21	15	34	19	5	14787	Yes
1097	357	771	869	14387	7	21	15	31	16	5	15987	Yes
1098	383	869	870	13408	8	19	16	35	19	5	13808	Yes
1099	308	772	871	13967	8	22	13	31	18	5	14767	Yes
1100	401	868	872	13840	1	18	17	35	18	5	14640	Yes
1101	401	793	872	13840	1	18	17	32	15	5	15840	Yes
1102	380	874	873	14686	5	24	16	35	19	5	15086	Yes
1103	552	971	874	14931	2	21	23	39	16	5	16531	Yes
1104	530	947	875	14738	5	22	22	38	16	5	16338	Yes
1105	530	972	875	14738	5	22	22	39	17	5	15938	Yes
1106	278	772	876	14901	3	22	12	31	19	5	15301	Yes
1107	278	747	876	14901	3	22	12	30	18	5	15701	Yes
1108	526	950	877	13655	1	25	22	38	16	5	15255	Yes
1109	52	497	878	14927	2	22	3	20	17	5	16127	Yes
1110	52	522	878	14927	2	22	3	21	18	5	15727	Yes
1111	501	897	879	13375	1	22	21	36	15	5	15375	Yes
1112	4	393	880	13428	4	18	1	16	15	5	15428	Yes
1113	54	521	881	14710	4	21	3	21	18	5	15510	Yes
1114	258	772	882	13967	8	22	11	31	20	5	13967	Yes
1115	580	972	883	14738	5	22	24	39	15	5	16738	Yes
1116	306	724	884	13614	6	24	13	29	16	5	15214	Yes
1117	306	774	884	13614	6	24	13	31	18	5	14414	Yes
1118	306	799	884	13614	6	24	13	32	19	5	14014	Yes
1119	209	670	885	13140	9	20	9	27	18	5	13940	Yes
1120	159	545	886	13140	9	20	7	22	15	5	15140	Yes
1121	32	423	887	14994	7	23	2	17	15	5	16994	Yes
1122	378	823	888	14916	3	23	16	33	17	5	16116	Yes
1123	379	873	889	14117	4	23	16	35	19	5	14517	Yes
1124	109	572	890	13713	9	22	5	23	18	5	14513	Yes
1125	529	992	891	13767	4	17	22	40	18	5	14567	Yes
1126	529	917	891	13767	4	17	22	37	15	5	15767	Yes
1127	56	522	892	14682	6	22	3	21	18	5	15482	Yes
1128	252	695	893	13620	2	20	11	28	17	5	14820	Yes
1129	379	819	894	14494	4	19	16	33	17	5	15694	Yes
1130	532	996	895	14387	7	21	22	40	18	5	15187	Yes
1131	59	475	896	14278	9	25	3	19	16	5	15878	Yes
1132	34	547	897	13713	9	22	2	22	20	5	13713	Yes
1133	251	669	898	13869	1	19	11	27	16	5	15469	Yes
1134	355	771	899	13797	5	21	15	31	16	5	15397	Yes
1135	355	796	899	13797	5	21	15	32	17	5	14997	Yes
1136	459	899	900	13886	9	24	19	36	17	5	15086	Yes
1137	459	874	900	13886	9	24	19	35	16	5	15486	Yes
1138	308	773	901	13115	8	23	13	31	18	5	13915	Yes
1139	530	969	902	14893	5	19	22	39	17	5	16093	Yes
1140	578	994	903	13026	3	19	24	40	16	5	14626	Yes
1141	256	718	904	14903	6	18	11	29	18	5	15703	Yes
1142	232	649	905	14702	7	24	10	26	16	5	16302	Yes
1143	329	772	906	14266	4	22	14	31	17	5	15466	Yes
1144	531	925	907	13119	6	25	22	37	15	5	15119	Yes
1145	531	1000	907	13119	6	25	22	40	18	5	13919	Yes
1146	159	647	908	13713	9	22	7	26	19	5	14113	Yes
1147	176	698	909	13355	1	23	8	28	20	5	13355	Yes
1148	176	648	909	13355	1	23	8	26	18	5	14155	Yes
1149	282	722	910	13887	7	22	12	29	17	5	15087	Yes
1150	282	697	910	13887	7	22	12	28	16	5	15487	Yes
1151	283	750	911	13994	8	25	12	30	18	5	14794	Yes
1152	278	719	912	13026	3	19	12	29	17	5	14226	Yes
1153	176	694	913	13869	1	19	8	28	20	5	13869	Yes
1154	81	595	914	14140	6	20	4	24	20	5	14140	Yes
1155	351	769	915	13869	1	19	15	31	16	5	15469	Yes
1156	101	574	916	13912	1	24	5	23	18	5	14712	Yes
1157	234	721	917	13225	9	21	10	29	19	5	13625	Yes
1158	284	723	918	14566	9	23	12	29	17	5	15766	Yes
1159	153	617	919	14555	3	17	7	25	18	5	15355	Yes
1160	159	668	920	13548	9	18	7	27	20	5	13548	Yes
1161	502	894	921	13373	2	19	21	36	15	5	15373	Yes
1162	401	797	922	13375	1	22	17	32	15	5	15375	Yes
1163	479	942	923	13767	4	17	20	38	18	5	14567	Yes
1164	479	917	923	13767	4	17	20	37	17	5	14967	Yes
1165	602	995	924	13620	2	20	25	40	15	5	15620	Yes
1166	151	547	925	13375	1	22	7	22	15	5	15375	Yes
1167	230	699	926	14686	5	24	10	28	18	5	15486	Yes
1168	331	843	927	14903	6	18	14	34	20	5	14903	Yes
1169	480	868	928	13060	5	18	20	35	15	5	15060	Yes
1170	354	819	929	14494	4	19	15	33	18	5	15294	Yes
1171	30	419	930	14893	5	19	2	17	15	5	16893	Yes
1172	30	444	930	14893	5	19	2	18	16	5	16493	Yes
1173	101	546	931	14700	1	21	5	22	17	5	15900	Yes
1174	231	669	932	14790	6	19	10	27	17	5	15990	Yes
1175	231	719	932	14790	6	19	10	29	19	5	15190	Yes
1176	380	818	933	13060	5	18	16	33	17	5	14260	Yes
1177	352	872	934	14927	2	22	15	35	20	5	14927	Yes
1178	32	472	935	13887	7	22	2	19	17	5	15087	Yes
1179	5	400	936	13151	5	25	1	16	15	5	15151	Yes
1180	482	947	937	13887	7	22	20	38	18	5	14687	Yes
1181	503	969	938	13026	3	19	21	39	18	5	13826	Yes
1182	233	642	939	13295	8	17	10	26	16	5	14895	Yes
1183	476	1000	940	13655	1	25	20	40	20	5	13655	Yes
1184	257	772	941	13887	7	22	11	31	20	5	13887	Yes
1185	451	920	942	13089	1	20	19	37	18	5	13889	Yes
1186	457	869	943	13339	7	19	19	35	16	5	14939	Yes
1187	480	873	944	13068	5	23	20	35	15	5	15068	Yes
1188	228	618	945	13264	3	18	10	25	15	5	15264	Yes
1189	477	917	946	13299	2	17	20	37	17	5	14499	Yes
1190	433	871	947	13229	8	21	18	35	17	5	14429	Yes
1191	433	946	947	13229	8	21	18	38	20	5	13229	Yes
1192	327	796	948	14931	2	21	14	32	18	5	15731	Yes
1193	427	943	949	13062	2	18	18	38	20	5	13062	Yes
1194	427	843	949	13062	2	18	18	34	16	5	14662	Yes
1195	451	869	950	13869	1	19	19	35	16	5	15469	Yes
1196	132	570	951	13835	7	20	6	23	17	5	15035	Yes
1197	53	444	952	13026	3	19	3	18	15	5	15026	Yes
1198	377	771	953	14931	2	21	16	31	15	5	16931	Yes
1199	355	748	954	13068	5	23	15	30	15	5	15068	Yes
1200	229	649	955	13282	4	24	10	26	16	5	14882	Yes
1201	502	924	956	14998	2	24	21	37	16	5	16598	Yes
1202	605	998	957	13068	5	23	25	40	15	5	15068	Yes
1203	182	694	958	13339	7	19	8	28	20	5	13339	Yes
1204	59	442	959	14405	9	17	3	18	15	5	16405	Yes
1205	458	947	960	13967	8	22	19	38	19	5	14367	Yes
1206	609	997	961	13713	9	22	25	40	15	5	15713	Yes
1207	478	895	962	13922	3	20	20	36	16	5	15522	Yes
1208	478	945	962	13922	3	20	20	38	18	5	14722	Yes
1209	507	974	963	14702	7	24	21	39	18	5	15502	Yes
1210	502	895	964	13620	2	20	21	36	15	5	15620	Yes
1211	502	920	964	13620	2	20	21	37	16	5	15220	Yes
1212	359	842	965	14405	9	17	15	34	19	5	14805	Yes
1213	401	822	966	13375	1	22	17	33	16	5	14975	Yes
1214	401	847	966	13375	1	22	17	34	17	5	14575	Yes
1215	209	600	967	14278	9	25	9	24	15	5	16278	Yes
1216	576	996	968	14700	1	21	24	40	16	5	16300	Yes
1217	580	971	969	13797	5	21	24	39	15	5	15797	Yes
1218	309	773	970	14566	9	23	13	31	18	5	15366	Yes
1219	309	723	970	14566	9	23	13	29	16	5	16166	Yes
1220	477	950	971	13959	2	25	20	38	18	5	14759	Yes
1221	256	693	972	14903	6	18	11	28	17	5	16103	Yes
1222	553	974	973	14452	3	24	23	39	16	5	16052	Yes
1223	7	499	974	14702	7	24	1	20	19	5	15102	Yes
1224	479	925	975	14312	4	25	20	37	17	5	15512	Yes
1225	433	923	976	13115	8	23	18	37	19	5	13515	Yes
1226	406	822	977	14682	6	22	17	33	16	5	16282	Yes
1227	406	897	977	14682	6	22	17	36	19	5	15082	Yes
1228	402	798	978	14579	2	23	17	32	15	5	16579	Yes
1229	5	521	979	13797	5	21	1	21	20	5	13797	Yes
1230	426	945	980	13089	1	20	18	38	20	5	13089	Yes
1231	183	645	981	13774	8	20	8	26	18	5	14574	Yes
1232	452	948	982	14579	2	23	19	38	19	5	14979	Yes
1233	452	898	982	14579	2	23	19	36	17	5	15779	Yes
1234	205	722	983	14738	5	22	9	29	20	5	14738	Yes
1235	427	950	984	13959	2	25	18	38	20	5	13959	Yes
1236	303	719	985	13026	3	19	13	29	16	5	14626	Yes
1237	280	697	986	14738	5	22	12	28	16	5	16338	Yes
1238	84	570	987	13140	9	20	4	23	19	5	13540	Yes
1239	34	497	988	13713	9	22	2	20	18	5	14513	Yes
1240	428	825	989	14873	3	25	18	33	15	5	16873	Yes
1241	428	850	989	14873	3	25	18	34	16	5	16473	Yes
1242	428	950	989	14873	3	25	18	38	20	5	14873	Yes
1243	131	622	990	14682	6	22	6	25	19	5	15082	Yes
1244	326	825	991	13655	1	25	14	33	19	5	14055	Yes
1245	326	850	991	13655	1	25	14	34	20	5	13655	Yes
1246	609	996	992	13225	9	21	25	40	15	5	15225	Yes
1247	453	947	993	14901	3	22	19	38	19	5	15301	Yes
1248	453	972	993	14901	3	22	19	39	20	5	14901	Yes
1249	158	624	994	13286	8	24	7	25	18	5	14086	Yes
1250	158	599	994	13286	8	24	7	24	17	5	14486	Yes
1251	176	592	995	14432	1	17	8	24	16	5	16032	Yes
1252	359	820	996	13140	9	20	15	33	18	5	13940	Yes
1253	359	870	996	13140	9	20	15	35	20	5	13140	Yes
1254	359	770	996	13140	9	20	15	31	16	5	14740	Yes
1255	106	620	997	14140	6	20	5	25	20	5	14140	Yes
1256	106	545	997	14140	6	20	5	22	17	5	15340	Yes
1257	106	570	997	14140	6	20	5	23	18	5	14940	Yes
1258	180	592	998	13452	5	17	8	24	16	5	15052	Yes
1259	180	667	998	13452	5	17	8	27	19	5	13852	Yes
1260	78	467	999	14555	3	17	4	19	15	5	16555	Yes
1261	455	842	1000	13452	5	17	19	34	15	5	15452	Yes
